Date,Open,High,Low,Close,Volume
2021-03-05,57.20974205429513,60.76118970856817,56.73259099836695,60.525634765625,46503300
2021-03-08,59.91560307430915,61.56449221299439,59.73440945330727,60.19947814941406,39677300
2021-03-09,58.88882848081563,59.9820452580333,57.91036628715492,59.59549331665039,40537000
2021-03-10,58.888824056269826,59.09417774367308,57.813726262070965,58.67742919921875,31311800
2021-03-11,59.78875948635844,60.45918640780714,59.31764967302948,60.21759033203125,26203200
2021-03-12,59.79481002220436,60.060566207994185,58.41167699498586,58.82843017578125,21115500
2021-03-15,58.28483151149558,58.79822029749741,57.8378817621829,58.47810745239258,20059000
2021-03-16,58.61099500748637,59.094182633864925,57.99492467817069,58.2908821105957,19174300
2021-03-17,58.22443125561695,59.26329112334757,58.01907298480284,59.13041305541992,21424300
2021-03-18,59.00961653710937,59.35388945899764,57.69896388782087,58.0794792175293,19156100
2021-03-19,58.043243248638106,58.079485660478746,56.43663763762078,57.24597930908203,38643000
2021-03-22,56.48495284394087,56.67822880973466,55.476294041456434,56.2977180480957,21120800
2021-03-23,56.37622958264829,56.64198573892505,54.99913787841797,54.99913787841797,20518500
2021-03-24,55.56688382524976,57.16141142724243,55.45212465581351,56.261470794677734,24726000
2021-03-25,56.19503725065131,56.34603423231963,54.7273464045127,55.832645416259766,23644400
2021-03-26,56.61782801799055,57.8197673324181,56.40643316130252,57.69896697998047,26712800
2021-03-29,57.982847022391006,59.46261575421654,57.90433024261741,59.17874526977539,25960500
2021-03-30,59.136460688495056,59.49281135683363,58.333155632259725,58.62910842895508,18118600
2021-03-31,58.689502997833614,59.52904580819697,58.405627948217145,59.17269515991211,18792000
2021-04-01,59.492814706846836,59.710250743455944,58.06136156718061,58.8223876953125,17193400
2021-04-05,60.296120069662656,62.70603077645286,60.27800116787711,62.44631576538086,35908700
2021-04-06,62.6939455246135,63.15297300832966,61.636966705322266,61.636966705322266,22227800
2021-04-07,61.83024281118316,63.61200526803875,61.697364736260134,63.15297317504883,32822700
2021-04-08,63.382501185466154,63.59993723064937,62.887231217673865,63.11674499511719,25936300
2021-04-09,62.814746153007434,63.21338040777143,62.174520407181724,62.210758209228516,18854800
2021-04-12,62.15036045866907,62.591269077979746,61.73360730206222,62.452354431152344,14787500
2021-04-13,62.75434543745671,62.98990035621482,62.12015628199283,62.56106948852539,17605600
2021-04-14,62.79662628033173,65.0978188359431,62.6758259286077,64.626708984375,38030200
2021-04-15,65.62933366157972,66.36619509881986,64.95890666023477,65.35753631591797,19378200
2021-04-16,65.61724181896585,65.90111685511597,64.92869601590722,65.63536071777344,17401500
2021-04-19,65.83469737762853,66.36620520214153,65.01327326188647,65.06763458251953,23297500
2021-04-20,65.20048847615486,65.44208454485153,63.43080383943978,64.11935424804688,20895800
2021-04-22,64.77168391675389,64.77168391675389,63.0201174682824,64.16165924072266,19799100
2021-04-23,64.71730750296328,65.29109419219088,64.3005543574442,65.22465515136719,12795400
2021-04-26,66.40847580409654,66.85543022202906,65.3213002172726,65.5749740600586,16807500
2021-04-27,65.76221334854283,66.80107347059415,65.5447772947152,66.51116180419922,24113300
2021-04-28,66.77690368792716,67.90636276953114,66.03400111875057,67.59832763671875,20570600
2021-04-29,67.76141551661911,68.22044308099548,66.97622926966237,67.616455078125,19724300
2021-04-30,67.03662836477017,67.38090134833094,65.84677124023438,65.84677124023438,36888200
2021-05-03,66.2574733983486,66.65006647043526,65.38773392154951,65.50852966308594,19641000
2021-05-04,65.80448973246112,67.0849459314321,65.62933727028276,66.49907684326172,20775600
2021-05-05,67.64061180268224,68.14192292618256,66.67423196754233,66.86750793457031,25990600
2021-05-06,67.61040499626311,69.57940217408739,67.33257112346696,69.48880767822266,38194400
2021-05-07,70.38875698343372,70.39479815325448,68.96938620767538,69.73040771484375,21678700
2021-05-10,72.35775627211859,72.7503447424199,69.27137756347656,69.27137756347656,38889400
2021-05-11,68.84255762534598,71.70545959472656,68.44392331403246,71.70545959472656,28693600
2021-05-12,71.27057437401663,71.54840826352417,68.83046263061675,69.05393981933594,31737900
2021-05-13,67.64665885211556,68.98751300593864,66.87355491681002,67.94261169433594,34338500
2021-05-14,67.16346080890052,67.51981610945235,66.20916331291332,66.77690887451172,25644200
2021-05-17,67.3446570601924,68.74590893308647,67.14533992887749,68.52847290039062,26097500
2021-05-18,69.19285042974973,69.70020264786609,68.36538997886626,69.21701049804688,27081500
2021-05-19,67.70704645716548,68.11775843647074,66.34203243652412,67.79764556884766,32914300
2021-05-20,67.46545101431326,67.70704711178082,66.55946910485662,67.10910034179688,20951000
2021-05-21,67.10909746607882,67.19365540535969,65.53268864253059,66.07627868652344,27775000
2021-05-24,65.2306959914891,66.52322978415697,64.93474319808142,66.30579376220703,19332500
2021-05-25,66.60779231162978,66.97622534041118,64.49383442560132,64.65691375732422,23310100
2021-05-26,64.24620075328916,66.63195134423574,64.04084245137055,66.5594711303711,28241800
2021-05-27,66.92185890071725,67.70099921028138,66.29974751397766,67.03661346435547,55448700
2021-05-28,67.10910568041028,68.09964561156993,66.0883645066413,67.39901733398438,25153500
2021-05-31,67.94863023851198,69.39216077004522,67.94863023851198,69.32572174072266,17812600
2021-06-01,70.6665932258793,71.27058120216886,68.3714370727539,68.3714370727539,31468400
2021-06-02,68.98750782604738,69.8814074561028,68.55263574307442,69.33782196044922,20338300
2021-06-04,69.15662646694368,69.32574237079551,67.88221140969384,68.19024658203125,18455100
2021-06-07,67.7674398598089,68.03923717693095,66.86145801885925,67.52584838867188,22746100
2021-06-08,67.9365703408225,68.11172280075984,66.25747987766988,66.3903579711914,22676500
2021-06-09,66.4386692540424,68.45598663588629,65.95547708897001,67.76744079589844,22517600
2021-06-10,67.7795384258708,68.47412559184153,67.06683235603299,67.54398345947266,30750900
2021-06-11,68.46203549957279,69.31366074941255,68.26271836347465,69.05998229980469,18359200
2021-06-14,69.40425584549311,69.62772843235659,68.32311688852089,68.68550872802734,19212700
2021-06-15,68.71570854688913,68.77006985977054,67.19366090714664,67.34465789794922,20587900
2021-06-16,67.34466323683708,67.4231800193765,65.24882410105532,65.32130432128906,38217700
2021-06-17,65.03741224762699,65.93131629833245,63.35832675222752,63.96231460571289,33680600
2021-06-18,64.63276171844932,65.88905334472656,64.33680425981768,65.88905334472656,59819400
2021-06-21,65.0796998033167,66.85542580153235,64.71126679541396,66.50511169433594,22673600
2021-06-22,66.85542510629355,67.69496795607917,66.54738997330261,67.28425598144531,18576100
2021-06-23,67.89427812011473,69.00561357990395,67.74328115385673,68.29290771484375,29491400
2021-06-24,68.81008454257139,68.93326577034111,67.9170041945217,68.38510131835938,23136700
2021-06-25,68.73617800831248,70.19589962924985,68.61299677154318,69.22891235351562,26139200
2021-06-28,69.74627108827995,70.02959165920214,67.75686662098259,68.12025451660156,18866400
2021-06-29,68.12025289504149,69.62924867917502,68.12025289504149,69.2966537475586,19589500
2021-06-30,68.87783485197588,70.38682602094507,68.7854465826576,69.75243377685547,18903100
2021-07-01,69.85098081316659,70.43609867280388,68.21880375856982,68.53907775878906,22129200
2021-07-02,68.98252574467202,69.98031039799822,68.72384240090429,69.95567321777344,19688800
2021-07-05,70.15278357561505,70.18973700570027,69.15499867174874,69.70316314697266,13732900
2021-07-06,69.90641300354122,70.42994026683893,69.39520198331739,70.07270812988281,19028000
2021-07-07,70.71326998004986,71.18752763323494,70.21437983753601,70.27597045898438,21460000
2021-07-08,68.9948533471345,70.52848635001538,68.67457934959381,70.00495910644531,21824500
2021-07-12,71.02122387970063,71.63098368596904,70.83029155399436,70.87340545654297,22333300
2021-07-13,70.8918826301561,71.39077744751437,70.73790373447851,71.29222869873047,12698500
2021-07-14,71.60634102300392,71.71104553560595,70.48537494340042,70.9041976928711,19483600
2021-07-15,70.82412877904515,71.54475355401055,70.5223314710203,71.12593078613281,18236100
2021-07-16,71.0397065007271,71.36614573180391,69.59846618223824,69.84483337402344,19576800
2021-07-19,68.98252885034768,69.0810775756836,67.88003965572703,69.0810775756836,18644300
2021-07-20,69.08108443694697,69.6723627505037,67.88004639770105,69.66004180908203,13066600
2021-07-21,69.45063802004724,70.75022019311746,69.2904986629553,70.46073913574219,19607100
2021-07-22,70.0172760537059,70.6455078125,69.40752100854363,70.6455078125,12083800
2021-07-23,69.98031893059715,70.51616239387039,69.4752684220632,70.28827667236328,13163300
2021-07-26,70.48536752783323,71.96972135938351,70.48536752783323,71.81574249267578,16419900
2021-07-27,71.2614229716075,71.4769971603988,70.14661739682235,70.32523345947266,22106500
2021-07-28,71.13824498303907,72.4316666792818,70.9842660977944,72.24689483642578,25209200
2021-07-29,71.67409264603398,72.40702893881871,70.6763077856331,71.18135833740234,30576800
2021-07-30,69.91256752735518,69.91256752735518,66.98696899414062,66.98696899414062,41956700
2021-08-02,68.30502907710066,68.59451011050632,67.0916748046875,67.0916748046875,23109400
2021-08-03,67.6152054687075,69.61693092158427,67.4057964461104,69.37672424316406,36641400
2021-08-04,68.98254426754251,69.75243873481419,68.74849804115456,69.30281829833984,18828200
2021-08-05,67.52897796367313,67.74454745818076,66.45728626307627,67.18406677246094,32215200
2021-08-06,67.65831385902956,68.29886651568712,67.4427443830059,67.56592559814453,19273100
2021-08-09,66.64206586332192,67.41196036127648,66.32179181976058,67.14096069335938,21502300
2021-08-10,67.10400721270541,68.20649677407144,67.03625611626491,67.78767395019531,17440500
2021-08-11,67.86773996592503,68.05867229399989,67.29493828263745,67.30109405517578,14680600
2021-08-12,67.25797271728516,67.73839076876129,67.03008698291906,67.25797271728516,14849500
2021-08-13,67.56592938058894,67.68911530168585,66.49423771188911,66.70365142822266,11855200
2021-08-16,66.0507729906504,67.07319491562022,65.2377647667849,67.01160430908203,21856700
2021-08-17,66.58662834539945,67.33188557304892,65.07763717604462,65.90296173095703,23402600
2021-08-18,65.12688984738652,65.12688984738652,63.691810607910156,63.691810607910156,35379200
2021-08-19,60.76621455661195,61.76399447975912,59.92856925133932,60.05791091918945,60456900
2021-08-20,60.107201611328605,61.03723549022836,60.014818029867655,60.08256912231445,31351100
2021-08-23,60.08872129278871,60.31661174454463,59.22644325709144,59.251075744628906,19773500
2021-08-24,61.209676306719984,62.373756142275624,61.03722073094315,61.41292953491211,29779200
2021-08-25,61.64698395073465,61.87487439148627,60.69847815726877,61.28359603881836,15088600
2021-08-26,61.2774349215785,61.46837193173217,60.501384735107415,60.50138473510742,18032300
2021-08-27,60.98180592815324,62.20747667764842,60.914054835054515,62.016544342041016,19572800
2021-08-30,62.09660550557117,62.60165606814127,61.56075728590448,61.622352600097656,13031600
2021-08-31,60.97564199058541,61.13578135599528,60.17494986259902,60.77854919433594,20433600
2021-09-01,59.96553833623472,61.33902738154155,58.95543720995239,60.88325119018555,20847500
2021-09-02,60.833972081973926,61.59155021723334,60.3042890732431,60.69231414794922,24448600
2021-09-03,61.69009488681274,62.13355007193397,60.67383343540304,60.73542404174805,38716500
2021-09-06,59.67604577908335,60.082552219402416,59.22643014558578,59.7807502746582,11916100
2021-09-08,59.41737287420002,59.57751223027975,58.32719973731849,58.53661346435547,22635100
2021-09-09,58.610523303737004,58.95543449220792,57.38484803216176,58.32719802856445,28997700
2021-09-10,58.82609840716869,59.24492118985609,58.394954681396484,58.394954681396484,18022000
2021-09-13,58.32719668985555,58.511973221759746,57.8591042874064,58.36415481567383,18832800
2021-09-14,58.60436599317859,58.86920986976903,57.32326051111029,57.95149230957031,25571600
2021-09-15,57.82215211623612,58.167068031373304,56.50409317016601,56.504093170166016,35084400
2021-09-16,55.69724042304468,55.69724042304468,54.15129115872756,54.15745162963867,39726500
2021-09-17,54.37918954775055,54.68714735148746,52.40210101164719,53.06113052368164,74648800
2021-09-20,50.99780433740555,51.69994761850798,49.975382370745564,50.96700668334961,49636100
2021-09-21,52.16804516594821,52.16804516594821,50.819193307830275,51.81081771850586,32380300
2021-09-22,54.26215215746248,55.11211851644272,53.28284881227829,53.65239715576172,62161000
2021-09-23,53.847696808570305,54.622776907826626,52.77346635391643,53.65053176879883,47485400
2021-09-24,53.228988578252334,53.56893613193601,52.35192326728589,52.82105255126953,26631600
2021-09-27,53.43976627959273,53.93609210065104,52.01198727420914,53.575748443603516,38386300
2021-09-28,52.67827168082481,52.895837893155424,50.692974157721835,50.89014434814453,35896000
2021-09-29,51.51564767962125,52.21594396586576,50.89014545397716,51.536048889160156,39704900
2021-09-30,52.62388981919533,53.26298778357174,51.48846607360984,51.835208892822266,39151000
2021-10-01,52.18196220576017,52.56270189876157,51.45447447109578,51.80801773071289,23191700
2021-10-04,52.07315893213415,52.351918390034996,51.29128378125378,51.32527542114258,25090000
2021-10-05,51.66522906423019,51.740017942908764,50.95813751220703,50.95813751220703,21889400
2021-10-06,50.35303379272697,52.535496629661246,50.25784888548536,52.39271926879883,27318400
2021-10-07,53.26298594473349,54.64317751823696,52.8346538484529,53.95648193359375,33115300
2021-10-08,55.384254797823445,55.64261307111473,54.112849080252424,54.28962326049805,37172600
2021-10-11,55.683419452881196,56.49929164050299,54.89473850928311,55.49304962158203,28327900
2021-10-13,54.935526906917744,54.935526906917744,53.82729455894625,53.84769058227539,32052800
2021-10-14,54.384808341090846,54.55478211841771,53.800098132111394,53.84769058227539,24030000
2021-10-15,54.044865953760464,55.03751228579542,53.91568939792911,54.85394287109375,26927200
2021-10-18,54.33042402154495,54.66357119321594,53.3581737478539,54.33721923828125,20912800
2021-10-19,54.20124487515945,54.554788088324685,53.582537768134564,53.71171951293945,20804500
2021-10-20,53.28338452377446,53.28338452377446,51.86240096957998,52.127559661865234,27576600
2021-10-21,50.65218834493307,51.100921630859375,49.598348794424915,51.100921630859375,37556500
2021-10-22,50.76777050260922,52.419915953789115,50.74737447769896,51.72642517089844,35142600
2021-10-25,52.487898022464066,52.73946106907467,51.92358904917249,52.35192108154297,17950000
2021-10-26,52.3587171903671,52.39950923186017,51.719614208643,51.794403076171875,16674100
2021-10-27,51.65844246616549,52.16836389467104,50.6181983947754,50.61819839477539,20087300
2021-10-28,50.618193936079436,50.77457210940975,50.006292425523235,50.108272552490234,22719000
2021-10-29,49.6459318384929,49.741121913045966,48.28614180505397,48.68728256225586,30268500
2021-11-01,48.95245479884382,49.53716509058289,48.374544911573,49.170021057128906,19649600
2021-11-03,48.00058750931531,48.20455809076286,45.28780782431214,45.43738555908203,77316900
2021-11-04,45.47818333645843,45.97450904741357,44.614718832091896,44.92066955566406,30122100
2021-11-05,45.16543009905276,45.321808248870745,43.51328485714551,43.58807373046875,35954600
2021-11-08,43.78524840645331,46.334855202009344,43.73765595375713,45.96091079711914,27722000
2021-11-09,45.722943910646535,45.75694073935856,44.34955813799792,44.83228302001953,20961500
2021-11-10,43.928019836307115,45.063443331106974,43.785242497486855,44.66230773925781,22492600
2021-11-11,46.54561669717116,47.0895348377154,45.96090651160185,46.23966598510742,28795100
2021-11-12,45.67535563448897,47.3139002217458,45.55977470581203,46.43684005737305,24542500
2021-11-16,46.23287009463762,46.280462547541624,45.00226153584238,45.09744644165039,17207900
2021-11-17,45.54617376895711,46.03569909747994,44.19318389892578,44.19318389892578,25487600
2021-11-18,43.65606581887603,43.955221336963284,42.05151289180692,42.377864837646484,51343900
2021-11-19,43.016964625967944,44.05720592496116,42.7042134927046,43.53368377685547,26849500
2021-11-22,44.567127696096975,46.92635943200368,44.29516860757637,45.95410919189453,44693500
2021-11-23,48.007394199278856,48.9320519651483,47.055540006508785,47.16432571411133,30391600
2021-11-24,47.667457603357434,48.258968353271484,47.259521480432575,48.258968353271484,20764100
2021-11-25,48.46972350824372,48.46972350824372,47.456681236433994,47.9326057434082,17199200
2021-11-26,45.892923019586334,47.15752842443445,45.892923019586334,46.66800308227539,22664200
2021-11-29,47.78302577171783,48.00059199155721,47.02154659587394,47.252708435058594,18164000
2021-11-30,46.91276411394422,48.578505112680006,46.70199828289774,47.55866241455078,42668700
2021-12-01,48.47652629974986,48.918453997771536,47.57226450476739,47.74903869628906,28194700
2021-12-02,48.25215141503809,50.01307706405493,47.667441270555194,49.965484619140625,24888400
2021-12-03,49.69353481663475,50.543403767696546,48.272556420309876,48.86406707763672,34451500
2021-12-06,49.54396364489491,51.66523328716122,48.92525654110819,51.515655517578125,28848800
2021-12-07,53.22218615648016,54.262424801354314,51.74001467113857,51.896392822265625,37125100
2021-12-08,52.3451258520274,52.3451258520274,50.97854034298009,51.50885772705078,24281000
2021-12-09,50.91734319740626,51.638030337467725,50.61818769601263,51.1145133972168,16925200
2021-12-10,51.33208146720767,51.808005975472106,50.88334819896855,51.43406677246094,16827100
2021-12-13,52.691879001488054,53.52815239574572,52.61709011309148,52.936641693115234,31699100
2021-12-14,53.38536093023477,53.636923984436756,52.50830081660751,52.929832458496094,21063500
2021-12-15,53.08621623358513,53.15420471329479,51.80800999141409,52.63068771362305,22112200
2021-12-16,53.71172223617509,54.7043686322544,53.34457819589554,54.690773010253906,30125700
2021-12-17,54.323622947301516,54.84713992489606,53.75930873385084,53.82729721069336,38744500
2021-12-20,53.03182484827953,53.64373155704356,52.5422994812683,53.22219467163086,19195400
2021-12-21,54.25562962251754,54.65676523107727,53.81369678174705,54.62276840209961,19590300
2021-12-22,54.31682321369565,54.49359740541812,53.42616222553536,54.33721923828125,18655600
2021-12-23,54.35761463196576,54.43240351270383,53.5757393669213,53.81370162963867,13121200
2021-12-27,53.623331447387415,54.01766668550218,53.20859499787704,53.67771911621094,11371400
2021-12-28,53.37856773872855,53.392163358871514,52.059569535770734,52.385921478271484,18923700
2021-12-29,51.9303933026572,53.01822976809384,51.90999727668828,52.52190399169922,12113500
2021-12-30,53.02501943692068,53.69811934659601,52.76666115636706,53.00462341308594,26568500
2022-01-03,53.7117134974553,54.371212581741226,53.03181838989257,53.03181838989258,18557200
2022-01-04,53.378568922765666,53.75930854147194,52.283937331796864,52.40631866455078,18178700
2022-01-05,52.60348715700076,53.494148101849085,52.440308593874455,52.90263748168945,22039000
2022-01-06,53.46695653392056,54.629576669120844,53.24258987962176,53.97007751464844,22044100
2022-01-07,54.6635657194444,57.11118698120117,54.24882930377255,57.11118698120117,35213100
2022-01-10,56.084549324241245,57.29476185812241,55.95537277336754,56.431297302246094,25056700
2022-01-11,56.7576439407682,57.893067487045045,56.64205783413159,57.50552749633789,28418800
2022-01-12,58.80412573280658,58.86531898912998,57.74349103695529,58.13103103637695,27335400
2022-01-13,57.682305818886576,57.947469716988984,56.90722571203281,57.24717330932617,23154200
2022-01-14,56.92082313614065,57.74349565021042,56.37010972117214,57.580322265625,21183400
2022-01-17,57.11119229008253,57.51912834043117,57.11119229008253,57.281166076660156,9688500
2022-01-18,57.505539234378716,59.069295135729874,57.43755074948326,58.68175506591797,24080200
2022-01-19,60.157119653000485,60.51066281630613,59.749178450555995,59.97354507446289,29332500
2022-01-20,60.374676602577814,60.49025750483433,58.906100948540654,58.95369338989258,22748800
2022-01-21,58.790531261987105,58.96730544381262,57.342351351227585,57.729896545410156,32752300
2022-01-24,56.907214343304894,57.083988510994935,55.8057876679144,57.02280044555664,29040100
2022-01-25,57.151969909667976,57.82506966935187,56.46527972004024,57.15196990966797,22490500
2022-01-26,58.40299385060257,58.851721947871056,56.98881070752392,57.315162658691406,25806800
2022-01-27,57.79108773099598,58.10383887743053,56.6148668395199,57.444339752197266,20994900
2022-01-28,58.18542124371398,58.70893816442532,56.31570980416421,56.88002395629883,28453000
2022-01-31,56.39049873658826,56.39049873658826,54.983116149902344,54.983116149902344,31397700
2022-02-01,55.411447776699035,58.015447119596566,55.32306328566978,58.00184631347656,24131300
2022-02-02,58.13103109233915,58.66814884419291,57.60071374390297,58.32820129394531,17489000
2022-02-03,58.67495454574933,59.00130131862971,58.008655004736866,58.30101013183594,19179400
2022-02-04,58.30100461569699,59.946349506865026,58.165027671060336,59.83076858520508,24535400
2022-02-07,59.93274155277408,61.35371952437706,59.93274155277408,61.2789306640625,24915800
2022-02-08,61.49650943683689,62.19680574384881,60.85061116968745,62.13561248779297,26598600
2022-02-09,61.190561084731094,62.41437438130097,60.73503259713658,62.14921569824219,24815300
2022-02-10,62.856306992074934,64.23649855759788,62.57075226287234,63.82176208496094,47888900
2022-02-11,63.47500677432458,63.50220320071144,62.27838994924212,62.52995300292969,34555300
2022-02-14,61.94524067883193,62.66592779820622,61.74807048468112,62.257991790771484,22804400
2022-02-15,60.52426470883998,61.149772196732314,59.62680330738135,60.40868377685547,29624900
2022-02-16,60.80982059348302,61.61209703466495,60.57865355762311,60.85061264038086,20774700
2022-02-17,60.408675278668625,60.51066057550308,58.04264336548529,58.23301315307617,36259300
2022-02-18,58.770136528534714,59.17127216423384,58.083440996791616,58.35540008544922,22690600
2022-02-21,58.87892060672788,59.8239744768035,58.13103695815424,58.40299606323242,14561000
2022-02-22,58.940117753025305,59.42284273243275,58.33501142762804,59.41604232788086,23591200
2022-02-23,59.89195791997184,60.06193169795407,58.16502890039776,58.790531158447266,24413800
2022-02-24,57.53272808429317,59.85796819675179,56.92762183024145,59.51802062988281,37212500
2022-02-25,58.82453235267436,62.82911998434688,57.85908238190675,62.74073028564453,51028300
2022-03-02,67.28921988467846,67.78554041028613,65.99061773438028,67.75154876708984,42191500
2022-03-03,68.12549292898065,68.84618532557104,67.64956839205263,67.7855453491211,38621400
2022-03-04,67.09204772835706,69.41048728929017,66.71130813763206,69.32890319824219,30533200
2022-03-07,71.00823722063357,72.00088332278496,70.62069726851155,71.43656921386719,55305300
2022-03-08,72.74196741516164,72.82355668570929,67.79913285606915,68.30225372314453,53060200
2022-03-09,67.63099607215882,67.63805792026041,65.35050393041143,66.5013427734375,41051200
2022-03-10,66.72021560527129,68.69711303710938,66.42368260647922,68.69711303710938,33107000
2022-03-11,68.78889749247458,69.48081322942654,68.31585597323652,68.3370361328125,24321500
2022-03-14,67.05912054535159,67.21444352110817,64.42561100748405,64.67272186279297,37172800
2022-03-15,62.8299714304228,63.24653433971864,61.62265379695191,62.815853118896484,47128500
2022-03-16,64.87747642951767,66.28248285414544,63.0559070629472,64.34088897705078,37906100
2022-03-17,65.59056882399751,67.05912104157557,65.35757627871959,66.57901763916016,40663500
2022-03-18,67.36272116070919,67.84281921386719,66.22600574281894,67.84281921386719,46080900
2022-03-21,68.71828686332438,70.20095710726095,68.59120053460914,69.76321411132812,25374600
2022-03-22,69.55142389673392,69.86913710169505,67.91342492489483,68.20289611816406,29489800
2022-03-23,68.83832280194724,69.85501360089202,67.98402221151657,68.09698486328125,26309600
2022-03-24,67.9204868036349,68.9089357452153,67.29211680657157,68.4217758178711,23122800
2022-03-25,68.97952583236544,69.40315057965134,66.57901432634488,67.23562622070312,22505500
2022-03-28,67.56745086624029,68.01931219010096,66.09184240882915,67.31327819824219,16274200
2022-03-29,67.3132922612345,67.53922835697894,65.94358969376833,66.73434448242188,38228800
2022-03-30,68.00521323210094,68.56298089078251,67.26387517504752,67.6875,22007500
2022-03-31,68.07581211201136,68.40764902759541,67.32741762945204,67.49686431884766,17981400
2022-04-01,68.3299678061636,68.83831313424359,67.82868432614355,68.4570541381836,22457700
2022-04-04,68.32291522355115,69.36784802704517,68.16759225145123,69.14897918701172,16914000
2022-04-05,68.73947066489973,69.03600365208685,66.94614365866359,67.15089416503906,25764400
2022-04-06,67.3062249077654,68.28761177175744,67.3062249077654,68.16758728027344,22615800
2022-04-07,67.42624630400871,68.97246247176409,67.1720736357034,68.57707977294922,19946600
2022-04-08,68.23112736675954,68.7677147310358,66.80494101427645,67.17913818359375,26887400
2022-04-11,66.23305456141168,66.86848630344599,65.60468466834789,66.36720275878906,16515800
2022-04-12,67.14384509343154,67.50392401016985,65.83062117272749,65.92240905761719,16822600
2022-04-13,66.00712874241974,66.63549868183082,65.52702532265042,65.94358825683594,23674700
2022-04-14,65.88003920940807,66.3672044551888,64.50327488865292,65.0186767578125,24980700
2022-04-18,64.67977542949481,64.95512825966661,63.55012210230126,63.945499420166016,14812600
2022-04-19,63.3242091385689,63.3242091385689,61.31200735874262,61.90507888793945,34550900
2022-04-20,61.149611556944535,61.19197187765251,59.58927690038809,60.295310974121094,29635700
2022-04-22,58.777339395786065,58.88324558913706,56.53921256983869,56.80044174194336,39058200
2022-04-25,55.028297248711525,56.20737285516423,54.74588254282862,55.83317565917969,38943700
2022-04-26,55.83317775598754,56.00262443123584,54.964753445441225,55.07065963745117,37069400
2022-04-27,56.807498711556335,58.389013466812315,56.58862988094758,58.01481628417969,49408800
2022-04-28,60.02702213873205,60.401224769693734,57.06874266010882,59.44807434082031,56032800
2022-04-29,60.84602218013298,61.56617463021312,58.80558395385742,58.80558395385742,47492200
2022-05-02,58.71379791684825,58.74203454042481,56.93458898121563,58.54434585571289,31473600
2022-05-03,58.56552353838148,59.455127968552354,58.02894152733074,58.24781036376953,27364600
2022-05-04,57.845376669814975,58.021885202874756,56.376824381970515,57.760650634765625,34032200
2022-05-05,57.577087475739894,58.74203952181183,55.83318225161198,56.71572494506836,30906600
2022-05-06,55.917884097552296,57.1181449889728,55.247154030737384,56.31326675415039,25204100
2022-05-09,54.73881550073513,55.05653403469079,53.71506834897259,54.004539489746094,37050200
2022-05-10,53.8492222560686,54.32226923044443,52.860778755254834,53.33382034301758,31905000
2022-05-11,54.62586216671867,56.40506579083668,54.449353635545286,55.55782699584961,33933400
2022-05-12,54.399933088548714,55.00006103515625,53.56681258103998,55.00006103515625,27737200
2022-05-13,55.36719322844268,56.02380516164175,54.929455530718464,54.9365119934082,26086800
2022-05-16,55.55076807109437,56.93459438195847,55.43780001962146,56.58157730102539,23828800
2022-05-17,57.78888494841902,57.838307115627735,55.67784468248636,56.34151840209961,29305300
